pos_error,ang_error,N_eff
16.21446589738585,1.5658658309327367,6.59876147830308
16.160857747251963,1.5709999233569667,44.31334853292143
16.150270456763295,1.5532352024380256,1.0584091637368793
16.097871150039385,1.5525405370424237,8.96273749410114
16.026183353252005,1.555151676459156,3.2932732393412247
16.014066594013006,1.556834612222085,4.278466045497286
16.00420229876261,1.5639625035642013,8.436363774266876
16.012654250895032,1.5697820147665402,1.5136969345962084
15.989268982056881,1.576467589769406,38.365308783696065
15.945582869778674,1.575796900594524,3.7359866379865307
15.902716392122672,1.5823244276819584,21.996510530706637
15.876110838957755,1.581680824362768,2.7410872749490403
15.851893351989961,1.589003905731705,3.83386131724505
15.85938720385229,1.588437114264684,3.508004617359779
15.882539411088823,1.5968546574300435,10.154355414663339
15.872848857872556,1.603871536384639,10.100394296800916
15.859273739495878,1.604261605939841,30.11759547202199
15.856456824024933,1.606194795954764,5.227324203323799
15.868952973406275,1.6146314733019846,2.4814496944048097
15.911214584648667,1.618143171679992,3.0792024398381965
15.887417607498465,1.6223023134413694,11.676660754335243
15.852358937284897,1.629808212678434,1.2493900506731235
15.833346065120582,1.5963646494702994,1.0
15.922531843524556,1.5760530889449555,1.0002799804748177
16.044038409265035,1.5823045445119972,1.7454904043206265
16.148459561643673,1.5823461287461609,1.0762381257034817
16.17615070197913,1.5846695502101993,8.287124672275237
16.1568906379172,1.585836870640181,4.615598608443094
16.150379900230007,1.5900816627116952,4.004280438797054
16.111799536409652,1.5901417460458183,1.0642187341593925
16.09500624743963,1.5909440689967582,3.1514362399708693
16.09525875148585,1.5947244591228646,2.22326628715372
16.08996749187831,1.5977539149106514,1.0784596856770976
16.096683222969737,1.603804572816242,5.77500351773912
16.084223477756876,1.6046139603029597,1.7713969145808042
16.115678040969282,1.621394967134169,1.0002785889429118
16.126874406213386,1.6179174031061232,2.209036217208872
16.103928874713397,1.6255742578123418,1.0885913826491789
16.140171075716932,1.6306124632617716,1.0723325340052026
16.177686231676,1.629867291030097,5.466738706711669
16.198866566278767,1.6285879063472761,3.838926439696403
16.438859003066785,1.6126258384280725,1.1878691647766249
16.603804345495174,1.6010951599923697,1.7529771006099486
16.658567250600935,1.6090486054473454,14.225280242308559
16.70393161828373,1.6054480649656446,14.760543306419343
